,relation_0,relation_1,relation_2,relation_3,relation_4,relation_5,sex,LogAge,LogFnlwgt,LogHr,LogScaledExtra_income,live_with_spouse,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,races,native.countries,occupations_1,occupations_2,occupations_3,edulevel_1,edulevel_2,edulevel_3,edulevel_4,edulevel_5,edulevel_6,income
22208,0,0,0,0,1,0,1,3.871201011,12.06986911,3.688879454,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
22209,1,0,0,0,0,0,1,3.828641396,12.07800061,3.80666249,-3.176244343,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
22210,0,0,0,0,1,0,0,3.583518938,12.29658954,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22211,1,0,0,0,0,0,1,4.189654742,11.67628504,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22212,0,0,0,1,0,0,1,3.258096538,12.236597,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
22213,1,0,0,0,0,0,1,4.127134385,11.15434871,4.007333185,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22214,0,0,0,0,1,0,1,3.433987204,11.59928663,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
22215,0,1,0,0,0,0,0,4.343805422,11.97569675,3.218875825,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
22216,1,0,0,0,0,0,1,3.218875825,11.77761011,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22217,1,0,0,0,0,0,1,3.63758616,11.9622671,4.025351691,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22218,0,1,0,0,0,0,0,3.496507561,12.95918305,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22219,0,1,0,0,0,0,0,3.931825633,12.29062976,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
22220,0,0,0,1,0,0,1,2.995732274,10.40689573,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22221,1,0,0,0,0,0,1,3.688879454,12.39625903,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22222,0,1,0,0,0,0,1,2.995732274,10.55724401,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
22223,0,0,0,0,1,0,0,3.713572067,11.30287088,3.218875825,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22224,0,0,0,0,1,0,0,3.784189634,12.00282363,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22225,1,0,0,0,0,0,1,3.555348061,11.9622671,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22226,0,1,0,0,0,0,1,3.555348061,11.75923852,4.094344562,-3.176244343,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22227,0,0,0,0,1,0,0,3.828641396,12.33407,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
22228,0,1,0,0,0,0,0,3.17805383,11.48085672,2.833213344,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22229,0,0,0,1,0,0,1,2.890371758,12.4098254,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
22230,1,0,0,0,0,0,1,3.610917913,10.74473141,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22231,0,1,0,0,0,0,1,4.060443011,12.13556971,2.079441542,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
22232,1,0,0,0,0,0,1,4.007333185,12.44001369,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22233,0,1,0,0,0,0,0,4.219507705,11.95051566,3.401197382,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22234,1,0,0,0,0,0,1,3.713572067,12.67839858,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22235,1,0,0,0,0,0,1,3.871201011,11.53362965,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22236,0,1,0,0,0,0,1,3.737669618,10.39001024,3.80666249,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
22237,1,0,0,0,0,0,1,3.80666249,12.53591941,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22238,1,0,0,0,0,0,1,3.761200116,12.73165879,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22239,1,0,0,0,0,0,1,3.610917913,10.4451721,3.555348061,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22240,1,0,0,0,0,0,1,3.761200116,11.4290981,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22241,0,0,0,0,1,0,0,3.583518938,12.49080412,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22242,1,0,0,0,0,0,1,4.094344562,12.52818875,3.401197382,-3.176244343,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22243,0,1,0,0,0,0,1,3.295836866,12.17508753,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22244,1,0,0,0,0,0,1,3.583518938,11.84484449,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22245,1,0,0,0,0,0,1,3.850147602,12.63288494,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22246,0,1,0,0,0,0,1,3.496507561,10.52492389,4.382026635,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22247,0,0,0,1,0,0,1,2.944438979,10.94064988,2.995732274,-3.176244343,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
22248,0,1,0,0,0,0,0,3.496507561,12.01512398,3.555348061,-3.176244343,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22249,1,0,0,0,0,0,1,3.526360525,11.94032165,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22250,0,0,0,0,1,0,0,3.496507561,11.58035979,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
22251,0,1,0,0,0,0,0,4.043051268,11.59924077,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22252,1,0,0,0,0,0,1,4.094344562,12.81500907,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
22253,1,0,0,0,0,0,1,3.496507561,11.95770744,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22254,0,1,0,0,0,0,0,3.713572067,12.12882436,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22255,0,0,0,1,0,0,1,2.995732274,12.14565363,2.302585093,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22256,0,1,0,0,0,0,1,3.17805383,11.9030671,2.995732274,-3.176244343,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22257,0,1,0,0,0,0,1,3.433987204,12.93488857,4.094344562,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
22258,0,0,0,0,1,0,0,3.63758616,12.57469395,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22259,0,1,0,0,0,0,0,3.688879454,12.07863124,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22260,1,0,0,0,0,0,1,4.007333185,12.20463661,2.708050201,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22261,0,1,0,0,0,0,1,3.496507561,12.22993076,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22262,0,1,0,0,0,0,0,3.951243719,11.95397005,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
22263,0,1,0,0,0,0,1,3.17805383,10.40274654,3.555348061,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22264,0,1,0,0,0,0,1,3.828641396,12.36098446,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22265,0,0,0,1,0,0,0,2.995732274,12.25857496,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22266,1,0,0,0,0,0,1,3.912023005,12.15878186,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22267,0,0,0,0,1,0,1,3.091042453,11.33038388,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22268,1,0,0,0,0,0,1,3.465735903,12.74802477,3.555348061,-3.176244343,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22269,1,0,0,0,0,0,1,3.828641396,12.13019002,4.17438727,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22270,0,0,0,1,0,0,0,3.258096538,12.7881011,2.708050201,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22271,0,0,0,1,0,0,0,2.995732274,12.26100107,2.63905733,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
22272,1,0,0,0,0,0,1,3.610917913,12.20239088,3.912023005,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22273,0,0,0,0,1,0,0,3.688879454,12.22033052,3.17805383,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22274,0,0,0,1,0,0,0,3.091042453,12.18113938,3.63758616,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
22275,0,1,0,0,0,0,1,3.713572067,12.1431435,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22276,0,0,0,0,0,1,0,3.17805383,11.48464944,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22277,1,0,0,0,0,0,1,3.688879454,10.77691254,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22278,0,0,0,0,0,1,0,3.610917913,11.24853014,3.663561646,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
22279,0,0,0,0,1,0,0,4.025351691,12.52261546,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22280,0,1,0,0,0,0,1,2.995732274,11.56403674,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22281,0,0,0,0,1,0,1,4.007333185,12.01790403,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22282,0,0,1,0,0,0,1,3.36729583,12.44430577,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22283,0,1,0,0,0,0,1,3.610917913,12.63002252,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22284,1,0,0,0,0,0,1,4.110873864,12.77265837,4.094344562,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
22285,0,1,0,0,0,0,1,3.258096538,12.39986153,3.63758616,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22286,0,1,0,0,0,0,1,3.891820298,12.21145812,4.007333185,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22287,0,0,0,1,0,0,1,2.890371758,11.97686072,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
22288,0,0,1,0,0,0,1,3.401197382,11.91550642,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
22289,0,0,0,1,0,0,0,3.17805383,12.34388922,2.995732274,-3.176244343,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22290,1,0,0,0,0,0,1,3.17805383,11.95616794,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22291,0,1,0,0,0,0,1,3.610917913,11.6958635,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22292,0,0,0,0,1,0,0,3.610917913,12.45911669,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22293,1,0,0,0,0,0,1,3.583518938,12.08901622,4.17438727,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22294,1,0,0,0,0,0,1,3.688879454,12.64210252,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22295,1,0,0,0,0,0,1,3.784189634,11.84204934,4.007333185,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22296,1,0,0,0,0,0,1,3.761200116,12.14301569,2.995732274,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22297,0,1,0,0,0,0,0,2.944438979,10.48751717,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22298,0,0,0,1,0,0,1,2.833213344,11.92596845,3.401197382,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
22299,0,0,0,0,0,1,0,3.663561646,11.88233498,3.912023005,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
22300,0,0,0,0,1,0,1,3.761200116,12.42156299,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22301,1,0,0,0,0,0,1,3.761200116,12.42156299,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22302,0,1,0,0,0,0,1,3.688879454,12.2728945,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
22303,0,1,0,0,0,0,1,3.433987204,10.9304069,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22304,0,1,0,0,0,0,1,3.218875825,11.70941288,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22305,1,0,0,0,0,0,1,4.007333185,12.3154964,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
22306,1,0,0,0,0,0,1,4.007333185,12.15748096,4.317488114,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22307,1,0,0,0,0,0,1,3.36729583,12.22487968,3.688879454,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
22308,1,0,0,0,0,0,1,3.401197382,11.57032607,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22309,0,0,0,1,0,0,1,3.135494216,12.25736444,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22310,0,1,0,0,0,0,0,4.262679877,12.17318782,4.317488114,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22311,1,0,0,0,0,0,1,3.091042453,10.04177014,1.791759469,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
22312,0,1,0,0,0,0,0,3.044522438,10.68132049,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22313,1,0,0,0,0,0,1,4.127134385,11.19114872,3.17805383,-3.176244343,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
22314,0,0,0,0,1,0,0,3.091042453,12.34582154,3.688879454,-3.176244343,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
22315,1,0,0,0,0,0,1,3.891820298,12.11731247,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22316,1,0,0,0,0,0,1,3.433987204,11.63835916,2.995732274,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22317,0,1,0,0,0,0,1,3.295836866,12.19288608,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22318,1,0,0,0,0,0,1,3.295836866,12.60697737,3.688879454,-3.176244343,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
22319,0,1,0,0,0,0,1,3.258096538,12.27085332,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
22320,1,0,0,0,0,0,1,3.401197382,11.5941736,3.688879454,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
22321,0,0,0,1,0,0,0,2.833213344,10.34196826,3.401197382,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
22322,0,1,0,0,0,0,1,3.258096538,10.488966,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22323,0,1,0,0,0,0,0,3.80666249,11.50675648,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
22324,0,0,0,0,1,0,1,3.433987204,12.39621769,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22325,0,1,0,0,0,0,0,3.931825633,10.10004069,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22326,0,0,0,0,1,0,0,4.025351691,11.91629505,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22327,0,1,0,0,0,0,1,3.17805383,11.94750915,3.555348061,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22328,0,1,0,0,0,0,1,3.36729583,12.71251367,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22329,0,1,0,0,0,0,1,3.258096538,12.46683948,3.17805383,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22330,1,0,0,0,0,0,1,3.931825633,11.55931274,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22331,1,0,0,0,0,0,1,3.465735903,11.88413724,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22332,1,0,0,0,0,0,1,3.850147602,12.20362966,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22333,0,1,0,0,0,0,1,3.401197382,12.61963158,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22334,0,0,1,0,0,0,0,3.713572067,11.76876851,3.688879454,-3.176244343,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
22335,1,0,0,0,0,0,1,3.891820298,11.65948167,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22336,1,0,0,0,0,0,1,3.688879454,11.47739155,3.688879454,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
22337,1,0,0,0,0,0,1,4.127134385,12.33152839,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22338,1,0,0,0,0,0,1,3.761200116,12.40878897,4.094344562,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22339,0,1,0,0,0,0,1,4.33073334,12.40397223,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
22340,1,0,0,0,0,0,1,3.688879454,12.76900009,4.094344562,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
22341,1,0,0,0,0,0,1,3.555348061,12.13851089,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
22342,0,0,0,1,0,0,0,3.295836866,11.40548501,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22343,1,0,0,0,0,0,1,4.007333185,12.12649899,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22344,0,0,0,1,0,0,1,3.044522438,12.525584,2.48490665,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22345,0,0,0,1,0,0,1,2.995732274,12.46186924,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
22346,0,1,0,0,0,0,0,3.663561646,11.8475603,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22347,0,0,0,1,0,0,0,2.995732274,11.55060653,3.737669618,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22348,1,0,0,0,0,0,1,3.33220451,12.52299429,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
22349,0,1,0,0,0,0,1,4.025351691,11.96299421,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
22350,1,0,0,0,0,0,1,3.663561646,11.5230738,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22351,1,0,0,0,0,0,1,3.784189634,11.13792651,3.688879454,-3.176244343,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
22352,1,0,0,0,0,0,1,4.007333185,11.85882456,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22353,1,0,0,0,0,0,1,3.988984047,12.0360136,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22354,1,0,0,0,0,0,1,3.526360525,12.27243138,4.043051268,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22355,0,0,0,0,1,0,0,3.737669618,12.18992802,3.63758616,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
22356,0,0,0,0,1,0,0,3.912023005,12.24166177,4.317488114,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22357,1,0,0,0,0,0,1,3.526360525,12.20574259,3.688879454,-3.176244343,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
22358,0,0,0,1,0,0,1,3.135494216,12.51423726,3.496507561,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22359,0,0,0,0,1,0,1,3.295836866,12.15819457,3.218875825,-3.176244343,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
22360,0,1,0,0,0,0,1,4.394449155,11.89884751,1.609437912,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
22361,1,0,0,0,0,0,1,4.043051268,11.48018531,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22362,0,0,0,0,0,1,0,4.17438727,11.67131287,4.025351691,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
22363,0,1,0,0,0,0,1,3.496507561,12.14606783,3.912023005,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
22364,0,0,0,0,1,0,0,3.610917913,12.7914425,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22365,0,0,0,0,1,0,0,3.970291914,12.20017529,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22366,0,1,0,0,0,0,0,3.295836866,11.13302576,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22367,1,0,0,0,0,0,1,3.850147602,11.65800369,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22368,1,0,0,0,0,0,1,3.737669618,10.72245207,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22369,1,0,0,0,0,0,1,4.060443011,12.58580618,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22370,0,0,1,0,0,0,1,2.995732274,13.08721691,3.17805383,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22371,0,0,1,0,0,0,1,2.944438979,12.1993652,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22372,1,0,0,0,0,0,1,3.663561646,12.347264,3.555348061,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22373,0,1,0,0,0,0,1,3.931825633,10.30517888,3.784189634,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22374,0,1,0,0,0,0,0,3.951243719,12.1769476,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
22375,0,1,0,0,0,0,0,3.970291914,11.74695356,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
22376,1,0,0,0,0,0,1,3.912023005,11.59400763,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
22377,0,1,0,0,0,0,1,3.583518938,12.30454147,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22378,0,1,0,0,0,0,0,3.401197382,10.37374115,4.276666119,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22379,0,0,0,0,1,0,0,3.401197382,12.16408852,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22380,1,0,0,0,0,0,1,3.912023005,12.13267365,4.007333185,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
22381,0,1,0,0,0,0,0,4.33073334,11.75206834,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22382,0,0,0,1,0,0,1,3.17805383,11.9696792,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
22383,0,1,0,0,0,0,0,3.135494216,12.26812213,3.555348061,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
22384,1,0,0,0,0,0,1,3.931825633,12.03564013,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
